,time,open,high,low,close,tick_volume,spread,real_volume,sma25,sma50,sma75,sma100,sma200
1895,2019-12-18 17:55:00,0.68606,0.68619,0.68593,0.68597,179,16,0,0.6857003999999985,0.685412,0.685335866666666,0.6851325999999996,0.6848791999999985
1896,2019-12-18 18:00:00,0.68597,0.68619,0.68595,0.68607,209,16,0,0.6857483999999985,0.6854324000000002,0.6853545333333327,0.6851517999999995,0.6848820999999985
1897,2019-12-18 18:05:00,0.68607,0.68614,0.68589,0.68596,133,16,0,0.6857899999999987,0.6854482000000002,0.6853717333333328,0.6851698999999996,0.6848844999999985
1898,2019-12-18 18:10:00,0.68596,0.68598,0.68576,0.68577,100,16,0,0.6858219999999987,0.6854642000000001,0.6853843999999994,0.6851861999999995,0.6848878499999984
1899,2019-12-18 18:15:00,0.68578,0.68593,0.68577,0.68587,78,17,0,0.6858559999999987,0.6854818000000001,0.6853970666666661,0.6852056999999995,0.6848917499999984
1900,2019-12-18 18:20:00,0.68587,0.68597,0.68585,0.68597,84,18,0,0.6858899999999987,0.6855006000000001,0.6854098666666661,0.6852232999999995,0.6848962499999983
1901,2019-12-18 18:25:00,0.68597,0.68598,0.68582,0.68584,75,18,0,0.6859155999999987,0.6855130000000002,0.6854207999999994,0.6852383999999995,0.6849004999999984
1902,2019-12-18 18:30:00,0.68584,0.68587,0.68577,0.68578,100,16,0,0.6859207999999988,0.6855228000000001,0.6854307999999995,0.6852534999999995,0.6849044499999983
1903,2019-12-18 18:35:00,0.68578,0.68584,0.68557,0.68559,135,16,0,0.6859195999999989,0.6855258000000001,0.6854383999999994,0.6852624999999994,0.6849074999999983
1904,2019-12-18 18:40:00,0.68559,0.68567,0.68545,0.68545,117,16,0,0.6859147999999989,0.6855282000000001,0.6854431999999995,0.6852708999999995,0.6849124499999983
1905,2019-12-18 18:45:00,0.68546,0.68548,0.68518,0.68519,152,16,0,0.685891999999999,0.6855234000000001,0.6854441333333328,0.6852777999999995,0.6849148499999984
1906,2019-12-18 18:50:00,0.68519,0.68542,0.68519,0.68526,153,17,0,0.6858711999999989,0.6855202000000001,0.6854438666666661,0.6852841999999996,0.6849172999999985
1907,2019-12-18 18:55:00,0.68526,0.68535,0.68525,0.68526,105,18,0,0.6858463999999987,0.6855202000000001,0.6854434666666661,0.6852913999999996,0.6849200499999984
1908,2019-12-18 19:00:00,0.68526,0.68556,0.68526,0.68551,60,17,0,0.6858351999999988,0.6855216000000002,0.6854473333333327,0.6853002999999995,0.6849239999999984
1909,2019-12-18 19:05:00,0.68551,0.68551,0.68521,0.68525,111,16,0,0.6858043999999989,0.6855146000000002,0.6854467999999995,0.6853074999999995,0.6849268499999985
1910,2019-12-18 19:10:00,0.68525,0.6854,0.68525,0.68539,46,18,0,0.6857863999999989,0.6855156000000002,0.6854481333333328,0.6853170999999995,0.6849302999999987
1911,2019-12-18 19:15:00,0.68539,0.68539,0.68527,0.68528,74,17,0,0.685757199999999,0.6855202000000002,0.6854445333333327,0.6853252999999995,0.6849330499999986
1912,2019-12-18 19:20:00,0.68528,0.68547,0.68528,0.68545,40,18,0,0.6857323999999988,0.6855316000000004,0.6854402666666661,0.6853339999999996,0.6849372999999987
1913,2019-12-18 19:25:00,0.68545,0.68546,0.68539,0.68545,34,18,0,0.6857115999999988,0.6855434000000004,0.6854407999999995,0.6853421999999996,0.6849404499999987
1914,2019-12-18 19:30:00,0.68545,0.68546,0.68544,0.68546,24,19,0,0.6856927999999988,0.6855538000000004,0.6854425333333328,0.6853489999999997,0.6849431999999988
1915,2019-12-18 19:35:00,0.68546,0.68546,0.68534,0.68538,62,17,0,0.6856691999999986,0.6855636000000004,0.6854389333333328,0.6853535999999996,0.6849458499999987
1916,2019-12-18 19:40:00,0.68538,0.68545,0.68534,0.68542,94,17,0,0.6856419999999988,0.6855734000000004,0.6854423999999995,0.6853595999999995,0.6849488999999988
1917,2019-12-18 19:45:00,0.68543,0.68548,0.68539,0.68545,54,17,0,0.6856139999999986,0.6855850000000006,0.6854446666666661,0.6853663999999995,0.6849507999999987
1918,2019-12-18 19:50:00,0.68545,0.68545,0.68534,0.68535,44,17,0,0.6855771999999987,0.6855922000000005,0.6854450666666662,0.6853721999999994,0.6849529499999987
1919,2019-12-18 19:55:00,0.68535,0.68546,0.68535,0.68545,84,16,0,0.6855527999999985,0.6856036000000006,0.6854483999999995,0.6853773999999996,0.6849552999999987
1920,2019-12-18 20:00:00,0.68545,0.68552,0.68538,0.68551,51,17,0,0.6855343999999985,0.6856174000000006,0.6854527999999995,0.6853854999999994,0.6849571999999988
1921,2019-12-18 20:05:00,0.68551,0.68554,0.68534,0.68535,66,17,0,0.6855055999999985,0.6856270000000007,0.6854567999999995,0.6853922999999995,0.6849585999999988
1922,2019-12-18 20:10:00,0.68535,0.68537,0.6851,0.68516,65,17,0,0.6854735999999985,0.6856318000000008,0.6854566666666663,0.6853971999999995,0.6849585499999988
1923,2019-12-18 20:15:00,0.68516,0.68524,0.68512,0.6852,50,17,0,0.6854507999999983,0.6856364000000008,0.685459733333333,0.6854009999999994,0.6849595999999988
1924,2019-12-18 20:20:00,0.6852,0.68529,0.6852,0.68529,43,17,0,0.6854275999999981,0.6856418000000007,0.685463733333333,0.6854046999999993,0.6849626999999988
1925,2019-12-18 20:25:00,0.68528,0.68538,0.68528,0.68534,22,18,0,0.6854023999999981,0.6856462000000008,0.6854678666666664,0.6854079999999992,0.6849663999999989
1926,2019-12-18 20:30:00,0.68535,0.68538,0.68526,0.68526,39,17,0,0.6853791999999982,0.6856474000000007,0.6854683999999996,0.6854103999999992,0.6849697499999988
1927,2019-12-18 20:35:00,0.68526,0.68529,0.68525,0.68525,86,16,0,0.6853579999999981,0.6856394000000008,0.6854678666666664,0.6854125999999993,0.6849741999999988
1928,2019-12-18 20:40:00,0.68525,0.68536,0.68525,0.68535,32,17,0,0.6853483999999981,0.6856340000000007,0.6854666666666663,0.6854158999999993,0.6849800499999987
1929,2019-12-18 20:45:00,0.68535,0.68537,0.68534,0.68535,42,17,0,0.6853443999999981,0.6856296000000007,0.685466933333333,0.6854184999999993,0.6849850499999988
1930,2019-12-18 20:50:00,0.68535,0.68536,0.68526,0.68535,37,16,0,0.685350799999998,0.6856214000000007,0.6854658666666663,0.6854207999999993,0.6849899499999988
1931,2019-12-18 20:55:00,0.68535,0.68535,0.68525,0.68525,44,17,0,0.6853503999999981,0.6856108000000007,0.6854635999999997,0.6854204999999992,0.6849947999999988
1932,2019-12-18 21:00:00,0.68525,0.68534,0.68524,0.6853,52,17,0,0.6853519999999982,0.6855992000000007,0.685464133333333,0.6854205999999992,0.6850006999999988
1933,2019-12-18 21:05:00,0.6853,0.68537,0.68525,0.68535,39,17,0,0.6853455999999981,0.6855904000000008,0.6854629333333331,0.6854218999999993,0.6850068999999988
1934,2019-12-18 21:10:00,0.68535,0.68542,0.68535,0.68539,36,16,0,0.6853511999999982,0.6855778000000008,0.685460133333333,0.6854228999999993,0.6850126999999988
1935,2019-12-18 21:15:00,0.68539,0.68544,0.68525,0.68527,70,16,0,0.6853463999999981,0.6855664000000009,0.6854591999999997,0.6854226999999993,0.6850172999999988
1936,2019-12-18 21:20:00,0.68527,0.68533,0.6852,0.68523,28,16,0,0.6853443999999982,0.6855508000000008,0.6854615999999998,0.6854194999999993,0.6850220499999987
1937,2019-12-18 21:25:00,0.68523,0.68525,0.68519,0.68524,29,17,0,0.6853359999999982,0.6855342000000008,0.6854663999999998,0.6854141999999992,0.6850267499999987
1938,2019-12-18 21:30:00,0.68524,0.68538,0.68524,0.68536,54,16,0,0.6853323999999982,0.6855220000000009,0.6854730666666665,0.6854136999999991,0.6850318499999988
1939,2019-12-18 21:35:00,0.68536,0.68536,0.68518,0.68523,45,16,0,0.6853231999999982,0.6855080000000008,0.6854769333333331,0.6854126999999992,0.6850371499999988
1940,2019-12-18 21:40:00,0.68523,0.68535,0.68516,0.68517,48,16,0,0.6853147999999983,0.6854920000000009,0.6854806666666664,0.6854078999999993,0.6850423999999987
1941,2019-12-18 21:45:00,0.68517,0.68519,0.68504,0.68505,41,16,0,0.6852999999999984,0.6854710000000007,0.6854822666666663,0.6854067999999994,0.6850469999999986
1942,2019-12-18 21:50:00,0.68505,0.68514,0.68504,0.68505,71,16,0,0.6852839999999983,0.6854490000000006,0.6854846666666664,0.6854044999999993,0.6850516999999985
1943,2019-12-18 21:55:00,0.68505,0.68527,0.68505,0.6852,118,16,0,0.6852779999999984,0.6854276000000007,0.6854874666666664,0.6854032999999993,0.6850575999999985
1944,2019-12-18 22:00:00,0.68517,0.68517,0.68498,0.68503,48,17,0,0.6852611999999985,0.6854070000000008,0.6854894666666663,0.6854015999999993,0.6850623999999986
1945,2019-12-18 22:05:00,0.68503,0.68526,0.68499,0.68526,69,16,0,0.6852511999999984,0.6853928000000008,0.685495333333333,0.6854023999999993,0.6850677499999986
1946,2019-12-18 22:10:00,0.68526,0.68527,0.68513,0.68514,50,18,0,0.6852427999999985,0.6853742000000007,0.685498933333333,0.6854032999999993,0.6850720999999986
1947,2019-12-18 22:15:00,0.68514,0.68523,0.68514,0.68518,91,18,0,0.6852435999999984,0.6853586000000007,0.6855023999999997,0.6854033999999993,0.6850768999999985
1948,2019-12-18 22:20:00,0.68518,0.68518,0.68515,0.68517,38,19,0,0.6852423999999985,0.6853466000000007,0.6855050666666664,0.6854053999999992,0.6850808999999985
1949,2019-12-18 22:25:00,0.68517,0.68526,0.68514,0.68524,68,17,0,0.6852403999999985,0.6853340000000007,0.6855079999999997,0.6854078999999992,0.6850854499999985
1950,2019-12-18 22:30:00,0.68524,0.68527,0.68519,0.68525,52,17,0,0.6852367999999985,0.6853196000000008,0.6855097333333331,0.6854100999999991,0.6850897999999985
1951,2019-12-18 22:35:00,0.68525,0.68531,0.68523,0.68523,49,16,0,0.6852355999999986,0.6853074000000008,0.6855101333333331,0.6854101999999992,0.6850940999999985
1952,2019-12-18 22:40:00,0.68524,0.68524,0.68515,0.68519,85,17,0,0.6852331999999985,0.6852956000000008,0.6855039999999997,0.6854091999999993,0.6850986999999985
1953,2019-12-18 22:45:00,0.68519,0.68535,0.68519,0.68527,82,17,0,0.6852299999999986,0.6852892000000008,0.685499333333333,0.6854074999999993,0.6851036999999985
1954,2019-12-18 22:50:00,0.68527,0.68536,0.68524,0.68535,74,16,0,0.6852299999999986,0.6852872000000008,0.6854963999999998,0.6854076999999994,0.6851090999999986
1955,2019-12-18 22:55:00,0.68535,0.68539,0.68526,0.68526,138,17,0,0.6852263999999986,0.6852886000000008,0.6854897333333331,0.6854059999999994,0.6851132999999986
1956,2019-12-18 23:00:00,0.68527,0.68535,0.68518,0.68523,65,17,0,0.6852255999999985,0.6852880000000008,0.6854823999999996,0.6854040999999995,0.6851174499999985
1957,2019-12-18 23:05:00,0.68523,0.68539,0.68523,0.68537,19,17,0,0.6852283999999984,0.6852902000000007,0.6854755999999996,0.6854051999999996,0.6851223999999985
1958,2019-12-18 23:10:00,0.68537,0.68537,0.6853,0.68531,25,16,0,0.6852267999999985,0.6852862000000007,0.6854691999999997,0.6854038999999996,0.6851275499999985
1959,2019-12-18 23:15:00,0.68531,0.68531,0.6852,0.6852,15,17,0,0.6852191999999984,0.6852852000000007,0.6854582666666664,0.6853998999999996,0.6851319999999984
1960,2019-12-18 23:20:00,0.68522,0.68539,0.68522,0.68536,25,18,0,0.6852227999999984,0.6852846000000008,0.6854518666666665,0.6854000999999996,0.6851373499999984
1961,2019-12-18 23:25:00,0.68537,0.68539,0.68525,0.68533,52,16,0,0.6852267999999984,0.6852856000000008,0.6854427999999998,0.6854028999999996,0.6851413499999984
1962,2019-12-18 23:30:00,0.68533,0.68538,0.68527,0.68533,22,18,0,0.6852303999999984,0.6852832000000008,0.6854329333333331,0.6854073999999994,0.6851453499999984
1963,2019-12-18 23:35:00,0.68533,0.68533,0.68512,0.68515,61,17,0,0.6852219999999984,0.6852772000000007,0.6854219999999998,0.6854102999999994,0.6851489999999985
1964,2019-12-18 23:40:00,0.68516,0.68538,0.68512,0.68512,136,17,0,0.6852175999999984,0.6852704000000007,0.6854111999999998,0.6854120999999993,0.6851524999999985
1965,2019-12-18 23:45:00,0.68512,0.68554,0.68512,0.68528,281,16,0,0.6852219999999984,0.6852684000000007,0.6854019999999998,0.6854159999999995,0.6851567999999986
1966,2019-12-18 23:50:00,0.68528,0.68529,0.68518,0.68523,82,18,0,0.6852291999999984,0.6852646000000006,0.6853903999999997,0.6854189999999996,0.6851604499999985
1967,2019-12-18 23:55:00,0.68523,0.68537,0.6851,0.6851,80,16,0,0.6852311999999984,0.6852576000000005,0.6853763999999998,0.6854212999999996,0.6851634499999985
1968,2019-12-19 00:00:00,0.6851,0.68526,0.6851,0.68523,32,23,0,0.6852323999999984,0.6852552000000004,0.685362533333333,0.6854236999999996,0.6851674999999985
1969,2019-12-19 00:05:00,0.6851,0.68522,0.68508,0.6851,11,30,0,0.6852351999999984,0.6852482000000003,0.685349733333333,0.6854258999999996,0.6851703999999985
1970,2019-12-19 00:10:00,0.6851,0.6851,0.68509,0.68509,6,26,0,0.6852283999999983,0.6852398000000004,0.6853379999999998,0.6854285999999996,0.6851727499999986
1971,2019-12-19 00:15:00,0.68509,0.68509,0.68498,0.68498,10,30,0,0.6852219999999982,0.6852324000000004,0.6853234666666664,0.6854296999999996,0.6851743999999985
1972,2019-12-19 00:20:00,0.68498,0.68499,0.68495,0.68499,11,32,0,0.6852143999999982,0.6852290000000003,0.6853105333333331,0.6854303999999994,0.6851747499999985
1973,2019-12-19 00:25:00,0.68499,0.6851,0.68493,0.6851,23,19,0,0.6852115999999983,0.6852270000000003,0.6853015999999997,0.6854316999999994,0.6851755499999984
1974,2019-12-19 00:30:00,0.68505,0.68517,0.68505,0.68516,37,26,0,0.6852083999999983,0.6852244000000003,0.6852921333333332,0.6854330999999995,0.6851767499999984
1975,2019-12-19 00:35:00,0.68516,0.68517,0.6851,0.68511,15,27,0,0.6852027999999983,0.6852198000000004,0.6852806666666665,0.6854329999999994,0.6851774499999985
1976,2019-12-19 00:40:00,0.68511,0.68515,0.6851,0.6851,10,23,0,0.6851975999999982,0.6852166000000004,0.6852707999999998,0.6854319999999996,0.6851779999999985
1977,2019-12-19 00:45:00,0.6851,0.68512,0.68508,0.68511,22,26,0,0.6851943999999983,0.6852138000000003,0.6852618666666666,0.6854265999999996,0.6851788999999985
1978,2019-12-19 00:50:00,0.68511,0.68529,0.68505,0.6852,26,21,0,0.6851915999999985,0.6852108000000005,0.6852566666666665,0.6854223999999995,0.6851802999999985
1979,2019-12-19 00:55:00,0.68521,0.68521,0.68478,0.68482,117,16,0,0.6851703999999984,0.6852002000000005,0.6852482666666666,0.6854148999999995,0.6851798499999986
1980,2019-12-19 01:00:00,0.68482,0.68497,0.6848,0.68496,102,19,0,0.6851583999999984,0.6851924000000004,0.6852451999999999,0.6854068999999996,0.6851800999999985
1981,2019-12-19 01:05:00,0.68497,0.68502,0.68492,0.68498,64,18,0,0.6851483999999983,0.6851870000000004,0.6852414666666665,0.6853988999999996,0.6851804999999984
1982,2019-12-19 01:10:00,0.68497,0.685,0.68486,0.68486,40,18,0,0.6851279999999984,0.6851782000000004,0.6852361333333332,0.6853886999999996,0.6851799499999984
1983,2019-12-19 01:15:00,0.68486,0.68487,0.68478,0.68485,65,18,0,0.6851095999999984,0.6851682000000003,0.6852273333333332,0.6853792999999996,0.6851793499999985
1984,2019-12-19 01:20:00,0.68485,0.68496,0.68485,0.68492,95,19,0,0.6850983999999982,0.6851588000000004,0.6852229333333332,0.6853682999999997,0.6851795499999986
1985,2019-12-19 01:25:00,0.68492,0.68509,0.68492,0.68497,97,17,0,0.6850827999999983,0.6851528000000003,0.6852173333333331,0.6853595999999997,0.6851805499999987
1986,2019-12-19 01:30:00,0.68497,0.68512,0.68489,0.68498,236,16,0,0.6850687999999983,0.6851478000000004,0.6852133333333332,0.6853492999999997,0.6851810999999987
1987,2019-12-19 01:35:00,0.68498,0.68527,0.68498,0.68523,100,17,0,0.6850647999999983,0.6851476000000004,0.6852103999999998,0.6853408999999998,0.6851823499999986
1988,2019-12-19 01:40:00,0.68523,0.68538,0.68518,0.68531,125,16,0,0.6850711999999983,0.6851466000000004,0.6852085333333331,0.6853342999999998,0.6851832499999986
1989,2019-12-19 01:45:00,0.68531,0.68535,0.68514,0.6853,118,16,0,0.6850783999999983,0.6851480000000003,0.6852063999999998,0.6853279999999998,0.6851843999999987
1990,2019-12-19 01:50:00,0.6853,0.68542,0.68528,0.68536,163,16,0,0.6850815999999983,0.6851518000000004,0.6852061333333331,0.6853218999999998,0.6851868499999988
1991,2019-12-19 01:55:00,0.68536,0.68542,0.68533,0.6854,106,18,0,0.6850883999999984,0.6851588000000005,0.6852058666666665,0.6853149,0.6851904499999988
1992,2019-12-19 02:00:00,0.6854,0.68571,0.68539,0.68563,178,17,0,0.6851095999999984,0.6851704000000006,0.6852082666666665,0.6853096999999999,0.6851953499999988
1993,2019-12-19 02:05:00,0.68563,0.68567,0.68556,0.68562,112,16,0,0.6851251999999984,0.6851788000000006,0.6852118666666664,0.6853032,0.6852017499999988
1994,2019-12-19 02:10:00,0.68562,0.68565,0.68534,0.68542,218,16,0,0.6851379999999985,0.6851866000000006,0.6852114666666664,0.6852968,0.6852065999999988
1995,2019-12-19 02:15:00,0.68542,0.6855,0.6853,0.68548,118,18,0,0.6851535999999985,0.6851910000000007,0.6852110666666664,0.6852919,0.6852122499999989
1996,2019-12-19 02:20:00,0.68548,0.68571,0.68548,0.68564,111,16,0,0.6851799999999985,0.6852010000000007,0.685214933333333,0.6852876000000001,0.685219699999999
1997,2019-12-19 02:25:00,0.68564,0.68591,0.68558,0.68576,129,16,0,0.6852107999999985,0.6852126000000007,0.6852229333333331,0.6852856000000002,0.6852277499999989
1998,2019-12-19 02:30:00,0.6858,0.68798,0.6858,0.68727,849,16,0,0.6852975999999985,0.6852546000000007,0.685250533333333,0.6853006,0.685243399999999
1999,2019-12-19 02:35:00,0.68727,0.68737,0.68642,0.68664,297,17,0,0.6853567999999985,0.6852826000000006,0.6852685333333329,0.6853083000000001,0.685256999999999
2000,2019-12-19 02:40:00,0.68663,0.6868,0.6864,0.68677,214,16,0,0.6854231999999985,0.6853130000000006,0.6852875999999997,0.6853163000000001,0.6852697999999989
2001,2019-12-19 02:45:00,0.68677,0.68694,0.68664,0.68684,234,16,0,0.6854927999999986,0.6853452000000005,0.6853086666666663,0.6853263000000002,0.6852823499999989
2002,2019-12-19 02:50:00,0.68684,0.68702,0.68662,0.68687,255,17,0,0.6855631999999985,0.6853788000000006,0.6853302666666662,0.6853372000000002,0.685295349999999
2003,2019-12-19 02:55:00,0.68687,0.68695,0.6867,0.68682,227,17,0,0.6856279999999983,0.6854098000000005,0.6853498666666662,0.6853495000000001,0.6853059999999991
2004,2019-12-19 03:00:00,0.68679,0.68688,0.68652,0.6868,158,16,0,0.6857071999999985,0.6854388000000005,0.6853691999999996,0.6853630000000002,0.6853169499999991
2005,2019-12-19 03:05:00,0.6868,0.68686,0.68652,0.68664,56,17,0,0.6857743999999986,0.6854664000000004,0.6853863999999995,0.6853775,0.6853276499999992
2006,2019-12-19 03:10:00,0.68665,0.68698,0.68664,0.68691,129,16,0,0.6858515999999986,0.6855000000000004,0.6854085333333327,0.6853940000000001,0.6853390999999992
2007,2019-12-19 03:15:00,0.68691,0.68701,0.68676,0.68699,174,16,0,0.6859367999999987,0.6855324000000005,0.6854310666666661,0.6854113,0.6853513499999992
2008,2019-12-19 03:20:00,0.687,0.68716,0.68695,0.68715,118,16,0,0.6860287999999986,0.6855692000000004,0.6854550666666661,0.6854277000000001,0.6853639999999993
2009,2019-12-19 03:25:00,0.68715,0.68719,0.68699,0.687,113,16,0,0.6861119999999985,0.6856052000000004,0.6854765333333328,0.6854452000000001,0.6853763499999994
2010,2019-12-19 03:30:00,0.68699,0.68703,0.68684,0.68697,127,16,0,0.6861919999999985,0.6856374000000004,0.6854991999999995,0.6854610000000001,0.6853890499999994
2011,2019-12-19 03:35:00,0.68697,0.68707,0.68681,0.68685,94,16,0,0.6862667999999985,0.6856678000000004,0.6855207999999995,0.6854767000000002,0.6854009999999994
2012,2019-12-19 03:40:00,0.68685,0.68702,0.68677,0.68701,121,16,0,0.6863379999999986,0.6857014000000003,0.6855443999999995,0.6854923,0.6854131499999992
2013,2019-12-19 03:45:00,0.687,0.68706,0.6868,0.68696,200,16,0,0.6864039999999985,0.6857376000000004,0.6855657333333328,0.6855074000000001,0.6854247999999993
2014,2019-12-19 03:50:00,0.68697,0.68701,0.68688,0.68699,122,16,0,0.6864715999999984,0.6857750000000005,0.6855891999999996,0.6855226999999999,0.6854358499999994
2015,2019-12-19 03:55:00,0.68699,0.68709,0.68687,0.68697,122,16,0,0.6865359999999984,0.6858088000000006,0.6856131999999996,0.6855386,0.6854460999999994
2016,2019-12-19 04:00:00,0.68698,0.68716,0.68697,0.68704,102,16,0,0.6866015999999984,0.6858450000000006,0.685639733333333,0.6855548,0.6854571999999993
2017,2019-12-19 04:05:00,0.68704,0.68705,0.68689,0.6869,40,16,0,0.6866523999999984,0.6858810000000006,0.6856643999999997,0.6855692999999999,0.6854678499999994
2018,2019-12-19 04:10:00,0.6869,0.68701,0.68689,0.68698,41,16,0,0.6867067999999983,0.6859160000000007,0.685688133333333,0.6855856,0.6854788999999996
2019,2019-12-19 04:15:00,0.68698,0.68716,0.68698,0.68711,56,16,0,0.6867743999999983,0.6859562000000007,0.6857158666666663,0.6856022,0.6854897999999995
2020,2019-12-19 04:20:00,0.68711,0.68727,0.68711,0.68721,49,16,0,0.6868435999999984,0.6859986000000007,0.6857418666666664,0.6856192,0.6855023499999995
2021,2019-12-19 04:25:00,0.68721,0.68725,0.68714,0.68721,49,16,0,0.6869063999999985,0.6860432000000006,0.6857694666666664,0.6856378,0.6855150499999993
2022,2019-12-19 04:30:00,0.6872,0.6872,0.68714,0.68716,42,16,0,0.6869623999999984,0.6860866000000005,0.6857958666666664,0.6856578,0.6855274999999993
2023,2019-12-19 04:35:00,0.68716,0.6872,0.68715,0.68718,29,16,0,0.6869587999999984,0.6861282000000005,0.6858226666666664,0.6856776000000001,0.6855392999999994
2024,2019-12-19 04:40:00,0.68718,0.68719,0.68717,0.68718,11,16,0,0.6869803999999985,0.6861686000000005,0.685848533333333,0.6856965000000002,0.6855505999999995
2025,2019-12-19 04:45:00,0.6872,0.6872,0.68697,0.68699,46,16,0,0.6869891999999986,0.6862062000000004,0.685871733333333,0.6857130000000001,0.6855604999999995
2026,2019-12-19 04:50:00,0.68699,0.68702,0.68698,0.68699,26,17,0,0.6869951999999987,0.6862440000000005,0.6858951999999996,0.6857303,0.6855703499999994
2027,2019-12-19 04:55:00,0.68699,0.6871,0.68697,0.68707,50,17,0,0.6870031999999986,0.6862832000000004,0.6859202666666663,0.6857485000000001,0.6855805499999994
2028,2019-12-19 05:00:00,0.68707,0.68717,0.68707,0.68717,31,17,0,0.6870171999999986,0.6863226000000004,0.6859455999999996,0.6857667000000001,0.6855912999999993
2029,2019-12-19 05:05:00,0.68717,0.68722,0.68714,0.68721,22,16,0,0.6870335999999985,0.6863704000000004,0.6859703999999996,0.6857853,0.6856018999999993
2030,2019-12-19 05:10:00,0.68721,0.68732,0.68718,0.68728,46,16,0,0.6870591999999985,0.6864168000000005,0.685997333333333,0.6858046,0.6856126999999992
2031,2019-12-19 05:15:00,0.68728,0.68737,0.68727,0.68737,17,17,0,0.6870775999999985,0.6864646000000004,0.6860258666666664,0.6858258,0.6856231499999992
2032,2019-12-19 05:20:00,0.68737,0.68752,0.68732,0.68749,45,16,0,0.6870975999999984,0.6865172000000004,0.686054133333333,0.6858477000000001,0.685634149999999
2033,2019-12-19 05:25:00,0.68749,0.68751,0.6874,0.68748,55,17,0,0.6871107999999986,0.6865698000000005,0.6860830666666664,0.685869,0.6856454499999991
2034,2019-12-19 05:30:00,0.68748,0.68755,0.68748,0.6875,21,16,0,0.6871307999999985,0.6866214000000005,0.686113733333333,0.6858901000000001,0.685656499999999
2035,2019-12-19 05:35:00,0.6875,0.68764,0.68741,0.68747,62,16,0,0.6871507999999986,0.6866714000000005,0.6861418666666662,0.6859121,0.6856673999999989
2036,2019-12-19 05:40:00,0.68747,0.68768,0.68741,0.68757,63,16,0,0.6871795999999987,0.6867232000000004,0.6861717333333329,0.6859354999999999,0.6856774999999989
2037,2019-12-19 05:45:00,0.68757,0.68759,0.68754,0.68757,19,17,0,0.6872019999999986,0.6867700000000005,0.6862015999999996,0.6859588,0.6856864999999989
2038,2019-12-19 05:50:00,0.68757,0.68762,0.68757,0.68758,20,17,0,0.6872267999999987,0.6868154000000004,0.6862339999999996,0.6859809999999998,0.685697349999999
2039,2019-12-19 05:55:00,0.68758,0.6877,0.68757,0.68759,48,16,0,0.6872507999999986,0.6868612000000005,0.6862669333333329,0.6860045999999999,0.685708649999999
2040,2019-12-19 06:00:00,0.68759,0.68762,0.68757,0.68758,27,17,0,0.6872751999999988,0.6869056000000003,0.6862975999999996,0.6860286999999998,0.6857182999999989
2041,2019-12-19 06:05:00,0.68758,0.68762,0.68754,0.68757,52,16,0,0.6872963999999988,0.6869490000000004,0.6863287999999996,0.6860538999999997,0.6857303499999989
2042,2019-12-19 06:10:00,0.68757,0.68757,0.68748,0.68748,46,16,0,0.6873195999999987,0.6869860000000003,0.686360533333333,0.6860781999999996,0.6857413499999988
2043,2019-12-19 06:15:00,0.68747,0.68761,0.68745,0.68749,36,16,0,0.6873399999999988,0.6870234000000002,0.6863906666666663,0.6861010999999997,0.6857521999999989
2044,2019-12-19 06:20:00,0.68751,0.68756,0.68745,0.68746,36,16,0,0.6873539999999988,0.6870642000000002,0.686422133333333,0.6861253999999997,0.6857634999999987
2045,2019-12-19 06:25:00,0.68746,0.68752,0.68746,0.68752,16,17,0,0.6873663999999988,0.6871050000000003,0.686454533333333,0.6861479999999998,0.6857751999999988
2046,2019-12-19 06:30:00,0.68752,0.68772,0.68752,0.68765,59,16,0,0.6873839999999989,0.6871452000000002,0.6864901333333329,0.6861730999999998,0.6857881999999988
2047,2019-12-19 06:35:00,0.68765,0.68766,0.68755,0.68758,49,16,0,0.6874007999999989,0.6871816000000002,0.6865246666666662,0.6861970999999997,0.6858002499999988
2048,2019-12-19 06:40:00,0.68758,0.68775,0.68756,0.68771,75,16,0,0.6874219999999989,0.6871904000000002,0.6865594666666662,0.6862224999999996,0.6858139499999989
2049,2019-12-19 06:45:00,0.68771,0.68779,0.68765,0.68772,52,16,0,0.6874435999999987,0.6872120000000003,0.6865935999999996,0.6862472999999997,0.685827599999999
2050,2019-12-19 06:50:00,0.68772,0.68782,0.68771,0.68777,26,16,0,0.6874747999999987,0.6872320000000002,0.6866290666666662,0.6862724999999997,0.6858412999999989
2051,2019-12-19 06:55:00,0.68777,0.68786,0.68769,0.68776,63,16,0,0.6875055999999986,0.6872504000000003,0.6866645333333329,0.6862977999999997,0.685853999999999
2052,2019-12-19 07:00:00,0.68776,0.68806,0.68776,0.68798,108,16,0,0.6875419999999987,0.6872726000000003,0.6867027999999995,0.6863256999999996,0.6858674499999989
2053,2019-12-19 07:05:00,0.68798,0.68798,0.68788,0.68795,47,16,0,0.6875731999999988,0.6872952000000003,0.6867394666666662,0.6863524999999996,0.6858799999999989
2054,2019-12-19 07:10:00,0.68795,0.68796,0.68787,0.68787,34,16,0,0.6875995999999988,0.6873166000000004,0.6867801333333328,0.6863776999999996,0.685892699999999
2055,2019-12-19 07:15:00,0.68787,0.68789,0.68777,0.68777,26,16,0,0.6876191999999988,0.6873392000000004,0.6868175999999995,0.6864027999999996,0.685904399999999
